a6289565-fd38-4ff1-b115-091107e0391b,微商银行,,HSB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/HSB.svg,1,2019-04-16,loadByCsv
6a70e42b-2625-4b8e-a78c-82daa2d16192,杭州银行,HZCB,HZBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/HZBANK.svg,1,2019-04-16,loadByCsv
f1287786-571c-49ad-b996-589c4e69838a,宁波银行,NBBANK,NBCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/NBCB.svg,1,2019-04-16,loadByCsv
86a9ffab-8def-4756-98d8-c7dae7ae2e8a,南京银行,NJCB,NJCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/NJCB.svg,1,2019-04-16,loadByCsv
02ca40ef-4dcd-47c0-a457-06de06b964c3,浙商银行,CZBANK,CZ,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/CZ.svg,1,2019-04-16,loadByCsv
86d860c1-762a-4af9-bcf0-8bd025197cf8,天津银行,TCCB,TCCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/TCCB.svg,1,2019-04-16,loadByCsv
6644a822-54b0-46b0-8fe5-86645cbddc8f,成都银行,CDCB,BOCD,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/BOCD.svg,1,2019-04-16,loadByCsv
05cd9d4a-13ad-46ba-b799-5f680faa9110,南洋商业银行,,NCBBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/NCBBANK.svg,1,2019-04-16,loadByCsv
18ca21ac-44ce-4971-be8a-e40d3bfb192d,宁波银行,NBBANK,NBCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/NBCB.svg,1,2019-04-16,loadByCsv
4b59d127-573d-411b-a81f-c875af9e869c,泰隆银行,,ZJTLCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/ZJTLCB.svg,1,2019-04-16,loadByCsv
8d373d66-ad20-4cfc-9b77-a90266fedaca,国家开发银行,CDB,CDB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/CDB.svg,1,2019-04-16,loadByCsv
4f0208e5-678f-4b37-8c93-162eacf2feef,中国农业发展银行,,ADBC,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/ADBC.svg,1,2019-04-16,loadByCsv
bcdc52ac-2740-44a6-a101-2f5f75cd77d4,广州农商银行,GRCB,CRCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/CRCB.svg,1,2019-04-16,loadByCsv
16680ef9-ed77-4b1e-ad47-1937c95fdf31,温州银行,WZCB,WZCBCNSH,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/WZCBCNSH.svg,1,2019-04-16,loadByCsv
70174737-ab84-46d4-9158-f794d97a3088,安徽省农村信用社联合社,,ARCCA,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/ARCCA.svg,1,2019-04-16,loadByCsv
96612696-f47a-46b8-bafc-55a969d84aa9,哈尔滨银行,,HRBCB,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/HRBCB.svg,1,2019-04-16,loadByCsv
1923dab3-31bf-4c78-bc1c-f6fa0268ca3a,吉林农村信用社,,JINLINRCC,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/JINLINRCC.svg,1,2019-04-16,loadByCsv
2b4a3e6c-2ede-4136-9074-2f589d80f724,吉林银行,JLBANK,JLBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/JLBANK.svg,1,2019-04-16,loadByCsv
870ab9f9-bac7-4700-b073-ef0a11792b07,海南省农村信用社,,HAINANRCC,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/HAINANRCC.svg,1,2019-04-16,loadByCsv
bd1f7463-0138-44b2-a57d-876bfb98b0e4,包商银行,BSB,BAOSHANGBANK,http://uncreditbank.oss-cn-shenzhen.aliyuncs.com/bank/icon/BAOSHANGBANK.svg,1,2019-04-16,loadByCsv
