8806b03c-1ce1-0128-d189-664eb0f7b27b,北京市,石景山区,110107,9235,1,2019/04/11,loadByCsv
7ec44f9d-a99c-6def-eaeb-1737b86c6301,北京市,海淀区,110108,9236,1,2019/04/11,loadByCsv
dea3ea4a-81d0-a6fb-33c1-26efe9602a59,北京市,门头沟区,110109,9237,1,2019/04/11,loadByCsv
5f8c17a1-afa7-0270-0a93-f5ff3d3bc26b,北京市,房山区,110111,9238,1,2019/04/11,loadByCsv
57af1910-f633-3912-f43f-e517308b93ef,北京市,通州区,320612,9239,1,2019/04/11,loadByCsv
6438c94a-011f-bbb4-5f15-5e76b4c5eaaa,北京市,顺义区,110113,9240,1,2019/04/11,loadByCsv
3c395e8f-7059-32be-5fbc-4b5a67ff2842,北京市,昌平区,110114,9241,1,2019/04/11,loadByCsv
88fa12d9-2404-40c3-114e-d1f5d7b8a34b,北京市,大兴区,110115,9242,1,2019/04/11,loadByCsv
105251ed-b9bc-8e83-4503-f6a020789bf1,北京市,怀柔区,110116,9243,1,2019/04/11,loadByCsv
5c3c5c6e-7fe5-8a28-8c48-960313ada2c7,北京市,平谷区,110117,9244,1,2019/04/11,loadByCsv
308813a2-87a8-5a2d-1cc6-b7ef177e7801,北京市,密云县,null,9245,1,2019/04/11,loadByCsv
08d79aa2-1c1f-f02d-c1ad-a52f9ed19e88,北京市,延庆县,null,9246,1,2019/04/11,loadByCsv
b36b32c1-d4d0-030f-8deb-2ce85b3f064a,天津市,和平区,210102,9336,1,2019/04/11,loadByCsv
01daedcb-0805-53c7-1ee4-3c1ce7ed23ad,天津市,河东区,371312,9337,1,2019/04/11,loadByCsv
2a59ab08-4c77-78a1-2905-6e12d9b06f61,天津市,河西区,120103,9338,1,2019/04/11,loadByCsv
2b9ebd98-2dd7-46d7-545f-7f4a4fa0e683,天津市,南开区,120104,9339,1,2019/04/11,loadByCsv
32e6e3a6-eb1e-1262-5b33-5fcb4e6b8b87,天津市,河北区,120105,9340,1,2019/04/11,loadByCsv
a55aab87-0c83-811c-15b8-94304c80e6f1,天津市,红桥区,120106,9341,1,2019/04/11,loadByCsv
f4f60bd1-cf86-4f4f-3a75-1e623582341f,天津市,东丽区,120110,9342,1,2019/04/11,loadByCsv
aa1cfdb0-9f44-fae6-bb29-d83d8c25b61d,天津市,西青区,120111,9343,1,2019/04/11,loadByCsv
4b7d6da6-6e79-2001-d37f-66be2f41c5fe,天津市,津南区,120112,9344,1,2019/04/11,loadByCsv
50892c6a-070a-9ca7-1dc8-883ae820cc52,天津市,北辰区,120113,9345,1,2019/04/11,loadByCsv
c7cb40fd-0ca7-c0df-23e7-76153d5659ad,天津市,武清区,120114,9346,1,2019/04/11,loadByCsv
8a4915db-f696-b3dd-83b6-045352c60ad7,天津市,宝坻区,120115,9347,1,2019/04/11,loadByCsv
387502c3-7190-3f8e-12d8-ee7d92bb7d1b,天津市,滨海新区(*),null,9348,1,2019/04/11,loadByCsv
1fd36bf9-7aed-174a-14a0-74fa426d9557,天津市,宁河县,null,9349,1,2019/04/11,loadByCsv
72f73a82-2f98-d42f-3727-08aa193c6cbb,天津市,静海县,null,9350,1,2019/04/11,loadByCsv
c18883ed-4b4e-56e5-c9be-42b638a05206,天津市,蓟县,null,9351,1,2019/04/11,loadByCsv
